"review_id","star_rating","helpful_votes","total_votes","vine","verified_purchase"
"RF8411CHIRS1T",5,236,241,"N","Y"
"R3DBKUIKE8WPKT",5,32,34,"N","N"
"R1FBBYVZ9IIEL3",3,17,20,"N","Y"
"R3651OMIGNSKCF",3,32,36,"N","Y"
"R7WRK23QRI08U",5,28,28,"N","N"
"R1M22RPJXNMBIH",3,17,22,"N","N"
"RQM4MUN0YONH",1,79,93,"N","Y"
"RANC0HDCEGLXW",5,16,21,"N","Y"
"R31AK11FAK054E",1,9,26,"N","N"
"R6VB0Q03ZRWZC",3,5,28,"N","Y"
"R1T9VJHYI76HMI",4,25,26,"N","Y"
"RO8IZ9XGMA8TU",5,71,71,"N","Y"
"R5CM42DLN34TO",5,31,34,"N","Y"
"R3O9Q3I1XLJOO7",1,23,26,"N","Y"
"R3E9J9KPFOJ9S4",4,52,53,"N","Y"
"R2WNZX5UCN4YP0",5,44,45,"N","Y"
"R3AD0AM5R784TH",5,31,38,"N","N"
"R2LZS8D7SAV309",4,19,20,"N","Y"
"R2KII0SQGSE555",1,84,87,"N","N"
"R216YEPZSXESM4",1,40,44,"N","Y"
"RRNC9Y5N0T8X9",5,48,52,"N","Y"
"R2L8U6ZXBUGG8K",2,22,22,"N","N"
"RSN1UWWX4I5HV",5,35,35,"N","Y"
"R2P9W5RHL4WD5M",2,20,20,"N","Y"
"R25QHVX9WS360H",1,39,44,"N","Y"
"R33HTT96IXO9OE",3,38,40,"N","Y"
"R3FPGPGOXQUAN",5,44,45,"N","N"
"R3GJA04SF70IFG",1,20,25,"N","Y"
"R37QO2EC3L2K9B",1,24,25,"N","Y"
"R3JDCMRPE6F9WQ",5,32,35,"N","Y"
"R8BI4XGC23VRL",1,19,25,"N","Y"
"R3D0M5B5C7L8N7",5,35,35,"N","N"
"R2F0620LQB46EG",4,25,25,"N","Y"
"R3SFCE62193HK3",5,47,48,"N","Y"
"R2DRM5VPLEGCSC",5,45,45,"N","Y"
"R3FE1DB1QNV4W",1,2,20,"N","N"
"R11539AT8KW2IK",1,22,23,"N","N"
"R25UXKWKK44TGO",1,22,25,"N","Y"
"R2TI6KZLCTJF2B",2,36,37,"N","Y"
"R3JBQQYJ4OX2MM",5,127,138,"N","Y"
"R2RK80MJWOKAB2",4,22,24,"N","Y"
"R106BI6XHY3JEE",4,22,25,"N","Y"
"R2LYSREBSQPAIL",5,19,21,"N","N"
"RZ31UXDE4OVD6",5,43,52,"N","Y"
"R19P7M7JM09QNF",4,21,24,"N","Y"
"R2B0I6Y3K5UGFL",3,36,38,"N","Y"
"RAT9HLQWQ52NT",5,67,72,"N","Y"
"R1SGEVDCZUWSOV",5,36,36,"N","Y"
"R2ZY2QG7HPG3LD",1,34,34,"N","Y"
"R34PHRIBZJIQC7",5,31,33,"N","Y"
"R39I3W51MA0IIG",1,28,29,"N","N"
"R30SUY93TSD94U",3,25,25,"N","Y"
"RJEHG9XXPTVX8",5,148,155,"N","N"
"R2DMHH9UFC0M5J",5,21,22,"N","N"
"R17QBKMYY5H2E3",1,19,20,"N","Y"
"RI9F6E82UHL4L",1,155,168,"N","Y"
"R32V14UKWV6ZN9",2,48,52,"N","Y"
"R22D6H870TGZJK",5,45,48,"N","N"
"R3EG42W4ZT0HYN",3,29,37,"N","N"
"R15D348FEDIAB3",5,28,28,"N","Y"
"R2JCLWTEMUZU0O",1,43,46,"N","Y"
"R1DS9ASU06A20C",4,22,25,"N","Y"
"R3B8SKDGI2JL5D",4,21,22,"N","Y"
"R15SGFD50ZFTT8",4,19,24,"N","Y"
"R7ZB3T4JE8OQF",5,25,27,"N","Y"
"R3E83WCNUPWRFB",5,24,25,"N","Y"
"R13L0IY6EH33WD",5,31,33,"N","Y"
"R1JJ3D16IA7QY3",2,20,22,"N","Y"
"R1WACARH803NMI",4,38,41,"N","N"
"R3LX5HXQH2AV6P",5,24,29,"N","Y"
"RQ47KHNM367UL",4,32,32,"N","Y"
"R3985UBFPT4ZVW",1,21,21,"N","Y"
"R1FXN4VAQFYM6R",5,29,30,"N","Y"
"RC75TD08I7XD7",5,35,35,"N","Y"
"RHIC53S2WK810",5,58,60,"N","Y"
"R3I23E5OH20QL",1,71,80,"N","Y"
"R1HRJRLY5R58I0",5,141,144,"N","Y"
"R3FA35XT171TPS",5,30,30,"N","Y"
"RVL6LKERPX6N",3,37,39,"N","Y"
"R1R3SEYNXXKLR2",5,21,22,"N","Y"
"RSEF2PJOV1XWA",2,31,31,"N","Y"
"R17ISYTW712KEO",1,2,20,"N","Y"
"R2PO3WU5SO5HSM",4,21,24,"N","Y"
"RTW39N1EHT5IM",2,22,26,"N","Y"
"R3EZKF1YHZTUF3",4,45,48,"N","Y"
"R2F301S8SND02N",4,21,25,"N","Y"
"R2SE00FCC2B459",4,20,21,"N","N"
"R1X4NS49WORYBF",3,15,20,"N","Y"
"R3B6LO9PWUW3PA",5,38,39,"N","Y"
"RZHML1B7QN48X",3,22,24,"N","Y"
"REXMCKI2L0M2P",5,52,53,"N","Y"
"R21ZY46X9AI6RT",1,21,23,"N","Y"
"R2Z4OQN7KOKBP2",1,20,20,"N","N"
"R2R006WIS5PYC4",1,53,61,"N","Y"
"R1BD7NK6Y68OIZ",4,50,53,"N","N"
"R3O24XCIAH3Q51",2,21,24,"N","Y"
"R1YLWPCDP4GQ4J",2,40,43,"N","N"
"R2SEVUHDYWN3P1",1,47,55,"N","N"
"R3HL2GVS0SLC4X",2,62,87,"N","Y"
"R3R4NNZ00RUJNT",5,20,23,"N","Y"
"R2R3O2DZU7FJFI",3,22,22,"N","Y"
"R3IHG7RBKDW1OG",5,42,43,"N","Y"
"R3P0QA0C1YS7OC",5,21,22,"N","Y"
"R2DT0NTSV8RQV4",2,22,25,"N","Y"
"R1U02KBPJNOWP3",5,27,35,"N","Y"
"RE1KJMGOD9MA8",5,37,41,"N","Y"
"R13CNR2J2X0ZAQ",5,57,58,"N","Y"
"R269PR7OK30V4G",4,37,37,"N","N"
"RGLAPQQOJDVGC",5,32,32,"N","N"
"RD61ZTWZVSJWN",5,30,31,"N","Y"
"R1OO5WQ1NXNABE",5,48,52,"N","Y"
"R17FRDKB1QBKNO",2,18,20,"N","N"
"R1SX3J9X6IIDOC",5,26,28,"N","N"
"RDP4B5T7CLP90",5,28,29,"N","Y"
"RI0K62PG5XGZI",4,24,29,"N","Y"
"R1XXLCIKNEWKFA",5,40,52,"N","Y"
"R2B6JFXCMOBEH0",3,32,33,"N","Y"
"R3272PXPLKXVBC",5,29,31,"N","Y"
"R2G0YMJQKAF4EE",4,126,130,"N","Y"
"R29YVEFRLO53W6",1,18,20,"N","Y"
"R14RJJRD9F65L0",3,19,22,"N","Y"
"R1ZF0ZGH45E1KQ",1,45,49,"N","Y"
"R1LWR1LD7YXXLR",5,32,32,"N","Y"
"RRRRMBEHJGBE3",4,21,21,"N","N"
"R1U1K5KE9E4HG6",4,24,27,"N","Y"
"R1PPMYMRVQRV70",3,18,20,"N","Y"
"R33AINS602ZTQH",4,27,28,"N","Y"
"R1LS60YSWJGJPB",4,26,30,"N","Y"
"RV23NI1EPLVK3",5,29,30,"N","Y"
"R3EZFGAZS91WT2",1,39,41,"N","Y"
"R3SSPR8VF4T5EV",5,21,23,"N","Y"
"R2RIJXP4N9ARK9",5,39,40,"N","Y"
"R3T1U6XF18WV2G",5,21,22,"N","Y"
"RLIBCV87FG4P9",5,25,27,"N","Y"
"R1SK0TV67MWGJY",5,19,29,"N","N"
"R2TNP7CX8H6TLS",5,25,29,"N","Y"
"R1R3OHC9YR8HIC",5,31,32,"N","Y"
"RN2UNGEXYDQ9Z",5,32,32,"N","Y"
"R1SWRQOZZW6V1S",5,28,29,"N","Y"
"R3J240DV7TBK3W",5,66,76,"N","Y"
"ROXJKYCHNIXZ7",4,27,30,"N","Y"
"RJVQETXKD6PZ2",3,20,22,"N","Y"
"RDNGJTPAQ3E4O",5,54,62,"N","Y"
"R376CUIV6K3FIA",1,39,50,"N","N"
"R2BNXIQ7MYLQG9",4,34,37,"N","N"
"R11OW46JMG1TP1",1,28,33,"N","Y"
"R2U6GOP057484Q",5,27,27,"N","Y"
"R3OMZ28E8XPBM2",5,142,150,"N","Y"
"R1HNQ91XX12FNP",5,24,24,"N","Y"
"R16TTX0NRDSNHD",1,56,61,"N","Y"
"RXY42P52STO02",5,42,42,"N","N"
"R3NB5D9ZSIZSEV",4,26,30,"N","Y"
"R2YL74OEUTP9H6",5,34,34,"N","Y"
"RNQAHZGDEG336",5,23,24,"N","Y"
"R1Z7SNHWSE2FDH",4,47,48,"N","Y"
"R1W4O6EZR896TI",5,40,41,"N","Y"
"R12TL98NJU5SCK",5,51,55,"N","Y"
"R2RGM6QCPADA4A",5,26,28,"N","Y"
"REUG4S41CF5MW",5,36,40,"N","Y"
"R29XH7ECSCPKKN",5,25,26,"N","Y"
"R2URKXTUZENCZW",5,16,20,"N","Y"
"R4LUPMYHXDEDH",5,19,20,"N","Y"
"RTFHMQ0FQL1U4",5,36,39,"N","Y"
"R2HHOL300IHAQT",1,17,22,"N","Y"
"R30GAXAM5PZ2I7",5,62,64,"N","Y"
"R1QHW6B1F8WKO6",4,23,26,"N","Y"
"R26KCAMU1DH8JG",5,30,30,"N","Y"
"RM5NUIJQZ1YSU",5,22,27,"N","N"
"R3P3T39WY9D8SO",1,23,29,"N","Y"
"RNSQWCMJCOLG",4,460,503,"N","Y"
"R2YSPW4IAHVES6",4,58,63,"N","Y"
"R3OLYWS8FNK6KH",3,25,26,"N","Y"
"R1Q96G1AJLCUQ8",5,47,50,"N","Y"
"R1SRC0DZMF718B",2,126,138,"N","Y"
"R1F6F249H9Q2EX",5,40,44,"N","Y"
"RF4X2IDMY393I",5,21,25,"N","Y"
"R1E2VR52D2FZYI",2,19,24,"N","N"
"R1LDU0QWDHQRQW",5,44,45,"N","Y"
"R1N3E7Z8ZS94FD",5,45,47,"N","N"
"R3GYEUF4XFYB8V",4,29,31,"N","Y"
"R1FKFN2L0N28JY",5,24,24,"N","N"
"R2TY9KJ0B5LI0P",4,23,26,"N","Y"
"R1496F8EC8D2GE",1,145,152,"N","Y"
"R2EJ6XXRI7RLYT",1,36,37,"N","Y"
"RENZ8HFXI05N1",3,42,42,"N","Y"
"R174Y68U4W3AGD",5,40,40,"N","Y"
"R1EQ415TH8GNXV",3,28,37,"N","Y"
"R2ZXVNS5IKRRDL",5,25,28,"N","Y"
"RIGDBIXB2M136",5,103,108,"N","N"
"R3QMF5CKWXK4AS",5,22,25,"N","Y"
"R38NCN9J78SWHN",3,83,84,"N","Y"
"R3IK99FVUKBFS8",5,26,27,"N","Y"
"RVFPPS7LUFU0F",1,19,25,"N","Y"
"R2SH35GLTKFQI0",3,71,75,"N","Y"
"R2BBX6IP76783",5,120,122,"N","Y"
"R1791Y096PAW8",5,41,41,"N","Y"
"R20AZ5CPGX0GW1",5,47,53,"N","Y"
"R2IDQNNQLYD2FF",5,33,36,"N","Y"
"RJWSTXS74U3Q2",2,39,41,"N","Y"
"RAEH4181DKO2F",5,29,32,"N","Y"
"RH7XKFT5V7V2U",5,24,29,"N","Y"
"R2IJDF9HVM6U3F",5,31,32,"N","N"
"R19L5PQ803V4XU",2,23,23,"N","N"
"R1S95JTPDJWWVW",5,40,40,"N","Y"
"R19PPLOUG4T46U",4,36,36,"N","Y"
"R1GYUARNYR0TP0",3,29,30,"N","Y"
"R1CKNUFBWZ6R0J",1,18,23,"N","Y"
"R3J31PTX61WYGJ",1,37,38,"N","Y"
"R16ZUGBIBRL62H",4,56,62,"N","Y"
"R4SNNGGH49J4M",2,27,34,"N","N"
"R2Z44YJJ5PKI61",4,29,31,"N","Y"
"R1W3W47G0UTLX1",1,32,39,"N","N"
"R21N7W3F6B6RVZ",5,20,21,"N","Y"
"RVKFNIMKQVDOZ",1,131,149,"N","Y"
"R3DAL125A15ODB",2,29,31,"N","Y"
"R331B6LVJJU3C",1,24,30,"N","Y"
"R1TQHS4XQFN2CY",5,20,20,"N","Y"
"RKSNQ89J4U4KD",1,27,35,"N","Y"
"R25UX1E3AYOUH3",5,21,22,"N","Y"
"R19N6E6BXMD7DE",1,21,34,"N","Y"
"RZ3LLI0SDWA1K",4,36,36,"N","Y"
"RK7H7TYZNVB7X",3,54,56,"N","Y"
"R245MDNJXIQZ1R",5,22,22,"N","N"
"R35V94UURPRB6Q",4,22,23,"N","Y"
"R1Y6BNXY47AR8R",1,80,82,"N","Y"
"R2FSUWROPNCTF1",5,34,34,"N","Y"
"R37785GS2ZNX04",1,47,47,"N","Y"
"RWSUSBWNRKT2W",5,58,65,"N","Y"
"RAP98B29851S0",5,24,27,"N","N"
"R1M5I8Y68NVDBO",4,23,23,"N","Y"
"R110A9TMYRPE80",1,52,52,"N","Y"
"RAFSMQORBTRI9",3,37,42,"N","N"
"R17VMZNHMCVD7H",2,153,158,"N","Y"
"R34I3DCTZ87AIU",2,27,29,"N","Y"
"R78ZJXD7SFUBY",1,21,26,"N","Y"
"R6LEOHL8N65W7",5,36,48,"N","Y"
"R2AXZ5WVN680AQ",5,23,28,"N","Y"
"R1VM9ACH78FSKU",1,19,22,"N","Y"
"R2U821EJ35TQMM",4,32,34,"N","N"
"R1EV36JV9QU4IE",5,26,30,"N","Y"
"R2VZGRGLADYJRW",5,36,36,"N","Y"
"R1RTREDHDA4YM0",1,33,34,"N","Y"
"R1GQN7UQF1S450",4,54,62,"N","Y"
"R3HUP4UO915SCT",4,19,20,"N","Y"
"R167RT7OSSZJK8",5,29,29,"N","Y"
"R1LTHOUF3PO9GJ",5,27,28,"N","Y"
"ROV0DNAM9DVDH",3,23,26,"N","Y"
"R2D9OMNDF1RNB2",5,45,48,"N","Y"
"R1WWM7F0GQU7L3",4,20,21,"N","Y"
"R2LVK2UZMNA3SJ",5,67,71,"N","Y"
"R2TYE5DTI4MHMK",1,34,36,"N","Y"
"R3712EPRNMVNAS",5,34,36,"N","Y"
"R10ZMG564ZSG0P",2,21,23,"N","Y"
"R1AUDVWN9CBF7V",4,24,24,"N","N"
"R3970NAQWPPOZS",5,20,20,"N","Y"
"R3BGF7P2M46Y2V",5,13,20,"N","Y"
"R1ZJOJ5LCI2T5L",5,22,22,"N","N"
"RAHLYJHQYT0WE",5,39,41,"N","Y"
"RKIB6YSKILE7G",1,35,43,"N","Y"
"R2MP30E0A5SC94",4,38,39,"N","Y"
"R1K60OGTNWH9UT",5,23,29,"N","Y"
"RURWSKTEKW7V4",2,18,20,"N","Y"
"R19M1ES4SWM2AR",4,41,42,"N","Y"
"R2H3M931DG17CJ",5,73,77,"N","N"
"RVK0S19Q241IO",5,24,25,"N","Y"
"RKL6PYKUFUUTQ",5,30,35,"N","Y"
"R1DKUVJN9MPSTV",5,19,22,"N","Y"
"RB5ZKSN0UKML9",5,26,28,"N","Y"
"R258ORNBG6GOPD",1,51,57,"N","Y"
"RNKRPL1JL343J",5,27,29,"N","Y"
"R28YCNV5RCU4VA",5,58,59,"N","Y"
"R3B16COM3Q626P",5,20,20,"N","N"
"R30YIYCRSXLTIP",1,21,29,"N","N"
"R393TSGQY76YLZ",5,27,33,"N","Y"
"RNNT14337O333",5,25,25,"N","Y"
"R2DLJH2VC4YTDN",5,23,33,"N","N"
"R22CMV1BTQU95O",5,26,27,"N","Y"
"R1M0W7GKUVSUQE",1,31,32,"N","N"
"R3O0TWMQSQJKEU",1,16,20,"N","Y"
"R2HPZQ6IB5R819",5,23,23,"N","Y"
"R3EQX2X8J9UNC4",5,24,24,"N","Y"
"R2O2WKLXW9JYYN",5,19,23,"N","Y"
"R28RXAURP2FKWB",5,27,27,"N","Y"
"R2W366N1J093K0",4,25,28,"N","Y"
"R4YQH9WFDFQE0",5,38,39,"N","Y"
"R2T1MYYPGDNZK4",4,39,41,"N","Y"
"R1GA4GWSKI170C",4,29,30,"N","Y"
"R3UVA4XN8R7682",3,18,21,"N","Y"
"R11HYPZO96XBCD",5,27,31,"N","Y"
"R2ZRC5DHEBWK4Q",5,109,112,"N","Y"
"RFOI3E6Z4AUW2",5,22,25,"N","Y"
"R2UPGBBUQHVRIW",5,24,24,"N","Y"
"R2XKIGM9DQCB1O",5,24,29,"N","Y"
"RORJHS45RIGRR",5,20,20,"N","Y"
"R2VVJG03W3VY57",1,73,76,"N","N"
"R2U7BIRNI4WSLI",2,32,36,"N","Y"
"R8XFCJDH1X20A",4,16,22,"N","Y"
"ROZL11DSN2ZAJ",4,19,20,"N","Y"
"R3466XVAC064BA",4,26,27,"N","Y"
"R1SF5G23HGMPUT",5,20,22,"N","Y"
"R3O03EIXBD156L",5,21,21,"N","Y"
"R7GCWR99FJFR9",4,36,41,"N","N"
"R1HTR68XHKKV20",5,34,37,"N","N"
"R3UFFL793D1O2W",3,21,22,"N","Y"
"R2IHTWX0D6FSWS",4,25,27,"N","Y"
"R13GW64V1IJV44",4,19,20,"N","Y"
"R2TPWTG4QJ5XBZ",5,31,32,"N","Y"
"R3RGTSE0NJE2I6",4,19,26,"N","Y"
"R3114A129I79BK",3,51,55,"N","Y"
"R1BZJ2TC22L9JB",5,31,33,"N","Y"
"R1VH21JPRVG8XM",5,29,29,"N","Y"
"R186DI41Z0588S",5,19,23,"N","Y"
"RJXIZNUFK4FA2",3,23,25,"N","Y"
"R3TR34HCJI5DK4",5,22,23,"N","Y"
"R2CLNFWWNBACXD",5,63,65,"N","N"
"RXNP7H3UW6176",5,92,95,"N","Y"
"R3M4G1YOSFBYVM",1,17,30,"N","N"
"R15UYCD31KSAKU",5,21,27,"N","Y"
"R1PCMIIT7Z959",5,50,57,"N","Y"
"R2RFYRJPBDFTOC",4,27,29,"N","Y"
"R1S8LJCCXMX2UG",1,47,48,"N","N"
"R20U3UNVQ0PBBM",5,20,22,"N","Y"
"R3JTJCBFHPI9DC",3,41,46,"N","N"
"R1GSJ025AVDBNQ",5,22,23,"N","Y"
"R3B1AYV8BQK0WN",5,19,23,"N","Y"
"RNMHKIIQYSHIW",2,18,20,"N","Y"
"R206GSUDUSIR67",5,35,43,"N","Y"
"R1ARTAJ6USWS34",5,20,22,"N","Y"
"R1PB7H0HVQ07ND",5,36,39,"N","Y"
"RX3DEK56TFGOG",5,46,47,"N","Y"
"RV2708XNDC85F",3,170,187,"N","Y"
"R15KIYMUTM33M2",5,23,25,"N","Y"
"RMZFHHIOVCIOZ",5,21,26,"N","Y"
"R3G54VLK4MDU8S",1,20,25,"N","Y"
"R1GVSUHK24ZC5V",5,55,62,"N","Y"
"RRI0OICKHKTW1",5,20,24,"N","Y"
"R2M2CGT9GTZ863",5,21,21,"N","Y"
"R2818CP19Q59WT",4,24,27,"N","Y"
"R294RTYEQIMIPT",5,30,31,"N","Y"
"R18F5RYFZVS6CP",3,19,20,"N","Y"
"R2P646X9PG01DO",1,45,46,"N","Y"
"R1YJLZXNJRGUUE",5,66,77,"N","N"
"R1PB3NHDRX6ORE",5,107,111,"N","Y"
"R1N8AG13Z2PVTN",5,26,28,"N","Y"
"R1891TP1ANM3B3",4,26,26,"N","Y"
"R1FS0CQKL0O88T",2,100,124,"N","N"
"R6Z1FJV74CSZR",5,205,210,"N","N"
"RGNOGGT2M5ZQB",5,45,46,"N","Y"
"R3EC5H1BJSKN6I",5,32,37,"N","N"
"R13ZZEQEXARR1E",4,41,44,"N","Y"
"RJXXO2O00J4LV",5,19,21,"N","Y"
"RDR0JKYRC5TO0",5,21,22,"N","Y"
"R26QCF1FDEPMNN",1,19,23,"N","Y"
"R18Q2L3Y7HTO1Z",5,27,29,"N","Y"
"R298D0ZMPPF5JN",2,95,102,"N","Y"
"R95DIXTJHFL5O",5,19,23,"N","Y"
"R1SRZU51CSGFCZ",4,145,159,"N","N"
"RQ7MUAWDDXKSE",5,50,56,"N","Y"
"R110SSF2492RMA",4,30,30,"N","Y"
"RGXQL4DGQNICI",1,4,23,"N","N"
"R21CX1F4VVFRPN",5,24,25,"N","Y"
"R3CORGJ7KVYMVY",5,46,50,"N","N"
"R1R8K77M9YTZ97",5,44,50,"N","N"
"R3CEVE5AOQJ3PM",5,33,36,"N","Y"
"R339N8G5K577TL",4,17,23,"N","Y"
"R61GY7YHVQFT5",3,42,46,"N","Y"
"R7D5W5B4GTGKC",3,26,28,"N","N"
"R2F9SLU045NGD",1,767,788,"N","N"
"R3D16SNAARK79T",4,28,34,"N","Y"
"R1V4CJHX234EGC",5,90,92,"N","Y"
"R3GD8NJLZ6VN8H",5,29,30,"N","N"
"R2KTN7OBS2QACV",5,25,25,"N","N"
"R24MPUBX7ZJMIR",5,23,25,"N","Y"
"R14G37WIUXHIK5",5,25,25,"N","Y"
"R372FTB269M97U",5,20,21,"N","Y"
"R8MQHJ3SBIMOH",2,139,147,"N","Y"
"R17H6Y5VU0NILO",5,21,22,"N","Y"
"R27B588T2PO9X2",2,12,34,"N","Y"
"RDABD79320B5I",2,10,23,"N","N"
"R17YKMLNHIFX58",3,19,20,"N","Y"
"R26KH3464UNP8T",5,25,28,"N","Y"
"RVZ65C1T496ZK",4,109,114,"N","N"
"R1DPD2I26CTUQ7",1,37,38,"N","Y"
"R2BFUUBJF7927W",3,18,21,"N","Y"
"RGWMJWROPASZU",4,69,78,"N","Y"
"R1TEKP0L8PQS3D",5,20,20,"N","N"
"RXMSS000KPAB",5,25,26,"N","Y"
"R1LFK678FLSBIW",1,15,42,"N","N"
"R3OJXF7ELTHLL",5,19,22,"N","N"
"R39YGYR05ZCRBU",5,22,27,"N","Y"
"RDBJX9EFEZGJH",1,23,25,"N","N"
"RD5TOL22FRXP0",5,27,28,"N","Y"
"R2ARA8K5RJFTM",1,26,29,"N","Y"
"RBZZL3ROD443C",3,49,53,"N","Y"
"R2OU2POYHHLCBC",4,27,32,"N","Y"
"R3O8BIMG7GJEL1",4,22,23,"N","Y"
"R3F18BHKOAIPFT",5,25,26,"N","Y"
"R24IQ7TZTY1LJY",5,19,20,"N","N"
"R2IB3Y9VTUDGY9",5,25,30,"N","Y"
"R1U2UOF5MP3UV6",4,27,29,"N","Y"
"RE5QIX1KLB0OD",5,39,39,"N","Y"
"RL8256FCDP5HX",5,25,31,"N","Y"
"R38HKJ8LJESXCF",5,50,51,"N","N"
"R3P94S47MSK5U4",4,24,24,"N","Y"
"R1DMHLHNAUXYGN",2,23,25,"N","Y"
"R1ETYIS9ZUAVL5",5,26,27,"N","Y"
"R3MJIKOXC5QHQC",5,52,59,"N","Y"
"R2IZ3IZDYQEN17",2,37,39,"N","Y"
"R14V5X2EQWJ6VF",5,43,47,"N","Y"
"R3B15MXGHXI3FO",5,21,22,"N","Y"
"R11X0GSZBRKG78",2,17,21,"N","Y"
"R3DS4SL1S7V8XB",5,32,33,"N","Y"
"R1UNADYM0MVO5",5,56,65,"N","Y"
"R3H67HRBUISXDI",3,35,37,"N","Y"
"RS3GW02O0I24R",5,38,40,"N","Y"
"REZ3ZZDF37UGH",1,36,50,"N","N"
"R2N5V6YR362JTZ",5,15,22,"N","Y"
"R2D0ZFWZDMR327",2,16,20,"N","N"
"R1W65WJ3G3AAWW",4,31,33,"N","Y"
"R13KDD3WAO5T62",4,27,28,"N","Y"
"R3IXVNLT657OR3",5,47,50,"N","Y"
"R1TV1AQSKDFUBC",5,43,45,"N","Y"
"R1KHZL689E2CF3",5,31,41,"N","Y"
"R1TDDGGQUABZF3",1,20,21,"N","N"
"R4CIFO1XWHNN2",5,32,34,"N","Y"
"R2ABNP1P1Z1Q2H",5,17,20,"N","Y"
"R15PSG2CRLYT69",4,19,20,"N","N"
"R1SJ930CW9A77N",5,29,30,"N","Y"
"R1J9PYFBAVJ0E4",1,5,20,"N","N"
"R183A9PA3HPTTL",2,61,67,"N","Y"
"R5D9KK7V2FY2M",2,19,21,"N","Y"
"R2BG7PKV7SNPA9",5,105,106,"N","N"
"RXPC2M1GH486T",4,90,91,"N","Y"
"R35RZCL5LTXOY8",5,20,20,"N","Y"
"R16K9NFKJHBJUS",5,24,25,"N","N"
"R1D8O7B5FWIQJA",4,27,28,"N","Y"
"R1JPLHMP45SPMZ",1,31,34,"N","Y"
"R31W4GJIOJ62RG",3,23,23,"N","Y"
"R5JRGBQN7HWHY",5,53,59,"N","Y"
"R1R2MER24XPCQE",1,26,31,"N","Y"
"R3DB681TQMS27K",4,59,64,"N","Y"
"R2ZEL0ZVUF8RRV",5,51,52,"N","N"
"R1V6S4QHJ6RIMO",2,22,25,"N","Y"
"R1YY9F49PV6GO",1,3,28,"N","Y"
"R1XQJ1C9YXWXZ6",3,21,21,"N","Y"
"R3NXWW9OX2INAT",5,40,45,"N","Y"
"R1XEL9EYPOGOBC",5,34,37,"N","Y"
"R15P0E7AWNR5E0",4,21,22,"N","Y"
"R24BQ3AE144AT8",1,20,21,"N","Y"
"RT9532HN9DHQ4",5,19,20,"N","Y"
"R2Y9G0OQ8BS4OO",1,36,41,"N","Y"
"RZM7LV93R2SBR",5,20,25,"N","Y"
"RHVKJG4XIVXO2",3,19,20,"N","Y"
"RS9DFQJXHW171",5,44,45,"N","Y"
"R1PE0QJ2G3KQU8",1,17,20,"N","N"
"R1MMWA1COGXHLC",5,170,173,"N","N"
"R2HCXLOBAZJI9V",5,23,24,"N","Y"
"R2J2FAD8GZ4ZW0",5,16,20,"N","Y"
"R74Q66UW1CDGX",2,26,30,"N","Y"
"R17SGXRD0C74A9",3,27,28,"N","Y"
"R3V5ENBL0KG7NV",4,27,30,"N","Y"
"R20YXT829BAMBV",1,5,49,"N","Y"
"R2Y4BKLLMU6NQZ",1,22,25,"N","Y"
"R2JZZIC2KBCJQW",5,25,27,"N","Y"
"R3CTH7L0N3T9J1",3,51,52,"N","N"
"R233H4EKVZMRMS",5,16,25,"N","N"
"R2REBWNJ9NLEFU",1,201,227,"N","Y"
"R3BC8JSOXULW9P",5,28,30,"N","Y"
"R22NRQMTTLODYG",5,22,25,"N","Y"
"R1DHQXYID786YZ",1,19,21,"N","Y"
"R1VUXZ78A2M5TO",3,22,26,"N","Y"
"RHA48C7WEJTKS",5,38,40,"N","Y"
"RRPDC9NWCBPM2",5,45,54,"N","Y"
"RGMBPTNLKETGG",2,21,22,"N","N"
"R1KVENEYD3293W",2,48,55,"N","Y"
"R17ZIP9RZT7TWN",5,23,24,"N","Y"
"R38IVLJ72ZZVSR",3,28,29,"N","Y"
"R5OAYB7FNPMXR",1,6,21,"N","Y"
"R2AVDZW7NY40R",5,19,21,"N","Y"
"R1ZSDZCK5OZQ43",5,19,21,"N","N"
"R3EH7IV451JCHZ",3,93,99,"N","Y"
"R24K9429IYKOTL",5,273,293,"N","Y"
"R1YY0GB1F25O88",2,37,39,"N","Y"
"R38H2OHM0ORFZ4",1,17,20,"N","Y"
"R1G3RNFSKNWYRT",5,22,22,"N","Y"
"R16YJUTW8IQQKQ",5,21,25,"N","Y"
"R1HPVM5SVKUMSC",3,29,31,"N","Y"
"R2XPL7PT4U97N5",5,28,30,"N","Y"
"R1CVC2HL5SIJPQ",1,29,29,"N","Y"
"RS284ZG4NA7HF",2,60,67,"N","N"
"R1BB53CJ7QEE3Z",3,39,39,"N","Y"
"R3RHJPB6NJB82L",5,22,22,"N","N"
"R3QH9Q2AF8HQRK",3,19,21,"N","Y"
"RLXPR74K2MIXQ",5,20,25,"N","Y"
"R2145KLYUX38WK",5,26,27,"N","Y"
"R1BXTUEPLMKPAZ",5,24,25,"N","N"
"RA44O7ZAIPVVD",5,50,61,"N","Y"
"R253PZAVO89QNL",5,31,32,"N","Y"
"R16FXYBPJQJP8X",2,35,37,"N","Y"
"R2BS8TNKYLGCHN",4,24,26,"N","N"
"R2Z7AKBCZCVETR",1,1,28,"N","N"
"R3QTOPSSPWDRT2",3,22,22,"N","Y"
"R3LKJ80RKAU1TD",5,34,34,"N","Y"
"RPJX1A42AYWMO",3,33,34,"N","Y"
